
"Browser Version","Market Share % W08 2012"
"NetFront 0",0
"Epiphany 1.9",0
"IBrowse 2.2",0
"UC Browser 7.4",0
"ELinks 0.10",0
"Lunascape 1.2",0
"Chrome 1.5",0
"ELinks 0.9",0
"Links 0",0
"Chrome 13.1",0
"UC Browser 8.1",0
"vobsub 0",0
"Chrome 8.3",0
"w3m 0.4",0
"Lunascape 2.1",0
"MS IPPPD 0",0
"Flock 0.8",0
"Dillo 0.6",0
"Epiphany 0.9",0
"Android 2.33",0
"Lynx 0",0
"HP Secure Web Browser 1.8",0
"Sundance 0.99",0
"Android 3.3",0
"CE-Preload 0",0
"RMA 0",0
"Safari 7.0",0
"IE 4.0",0
"Netscape 6.0",0
"Flock 0",0
"Windows Media Player 4.0",0
"Android 1.3",0
"Lunascape 1.03",0
"MFHttpScan 0",0
"Anonymizer 0",0
"MS IPP DAV 0",0
"Epiphany 1.7",0
"Zune 2.0",0
"Firefox 3.7",0
"MS IPP 0",0
"Lynx 2.7",0
"MS Proxy 0",0
"Android 1.1",0
"Chrome 13.3",0
"1st ZipCommander 0",0
"Minefield 4.2",0
"ELinks 0.12",0
"Shiira 0.9",0
"Android 3.5",0
"QuickTime 7.0",0
"Opera 5.0",0
"Android 02.00",0
"Galeon 0",0
"SlimBrowser 0",0
"Chrome 17.5",0
"iCab 2.7",0
"RealPlayer 0",0
